from	to	score
GNG8	GPR39	0.000541
GNG8	NMUR1	0.000541
GNG8	ADRA2C	0.000541
GNG8	OPN1LW	0.000541
GNG8	LPAR3	0.000541
GNG8	AGTR1	0.000541
GNG8	AGTR2	0.000541
GNG8	ADORA2B	0.000541
GNG8	BDKRB2	0.000541
GNG8	OPN1MW	0.000541
GNG8	CYSLTR1	0.000541
GNG8	NPSR1	0.000541
GNG8	PRKCD	0.000542
GNG8	GNG2	0.000543
GNG8	GNG12	0.000545
GNG8	GNG4	0.000546
GNG8	SAA1	0.000548
GNG8	BRS3	0.00055
GNG8	GNG5	0.000553
GNG8	GNG10	0.000553
GNG8	ADRA1A	0.000556
GNG8	RGS13	0.000557
GNG8	RGS4	0.000558
GNG8	GHRHR	0.000558
GNG8	VIPR1	0.000558
GNG8	GNG7	0.000558
GNG8	GCGR	0.000562
GNG8	RGR	0.000564
GNG8	ANXA1	0.00059
GNG8	GRK5	0.000591
GNG8	PMCH	6e-04
GNG8	GRK2	0.000601
GNG8	PRKACA	0.00065
GNG8	PIK3CB	0.00065
GNG8	PRKACB	0.00065
GNG8	PIK3R1	0.00065
GNG8	CACNA1F	0.00065
GNG8	CACNA1S	0.00065
GNG8	PRKACG	0.00065
GNG8	NRAS	0.00065
GNG8	CHRM4	0.00065
GNG8	HRAS	0.00065
GNG8	CACNA1B	0.000652
GNG8	GABBR1	0.000653
GNG8	ADCY6	0.000654
GNG8	PLCB4	0.000655
GNG8	PLCG2	0.000656
GNG8	MAPK8	0.000657
GNG8	CACNA1A	0.000658
GNG8	CHRM2	0.00066
GNG8	MAPK11	0.000661
GNG8	PIK3CD	0.000662
GNG8	ADCY2	0.00067
GNG8	ADCY4	0.000671
GNG8	PLCB1	0.000673
GNG8	PRKCA	0.000674
GNG8	CNR1	0.000678
GNG8	HTR1F	0.000678
GNG8	DRD3	0.000678
GNG8	HTR1A	0.000678
GNG8	OPRM1	0.000678
GNG8	PRKCB	0.000681
GNG8	ADCY5	0.000685
GNG8	RASGRF1	0.000693
GNG8	ADCY7	0.000696
GNG8	PLCB3	7e-04
GNG8	ADCY3	0.000712
GNG8	GNGT2	0.000764
GNG8	GNAI1	0.000806
GNG8	APLNR	0.000908
GNG8	HTR7	0.000912
GNG8	GNAS	0.000951
GNG8	GNB1	0.000998
GNG8	GNB2	0.000998
KMT2D	H3C2	0.000411
KMT2D	H4C7	0.000414
KMT2D	BCL2	0.000416
KMT2D	CHEK2	0.000418
KMT2D	H2AC19	0.000428
KMT2D	ITPR3	0.000431
KMT2D	HRAS	0.000447
KMT2D	NRAS	0.000449
KMT2D	BRCA2	0.00045
KMT2D	H1-2	0.000453
KMT2D	FGFR3	0.000477
KMT2D	H3-3A	0.000478
KMT2D	H3C14	0.000483
KMT2D	MYC	0.000484
KMT2D	TERT	0.000497
KMT2D	HOXC4	0.000512
KMT2D	RARG	0.000523
KMT2D	H2AZ2	0.000536
KMT2D	TCF7L2	0.000561
KMT2D	MAFB	0.00057
KMT2D	H2AC7	0.000602
KMT2D	H2AB1	0.000602
KMT2D	H2AJ	0.000602
KMT2D	H2AC14	0.000602
KMT2D	H2BC15	0.000612
KMT2D	H2BC9	0.000612
KMT2D	H2BC3	0.000612
KMT2D	H2BC13	0.000613
KMT2D	H2AC8	0.000613
KMT2D	H2BS1	0.000613
KMT2D	H2BC14	0.000614
KMT2D	H2BU1	0.000617
KMT2D	H2BC17	0.000618
KMT2D	H2BC11	0.00062
KMT2D	H2AX	0.000624
KMT2D	H2BC12	0.000632
KMT2D	H2BC4	0.000638
KMT2D	H3-2	0.000664
KMT2D	H2AC20	0.000667
KMT2D	H2BC21	0.000671
KMT2D	CTCF	0.000673
KMT2D	H2AC6	0.000711
KMT2D	H2AC18	0.000749
KMT2D	ESR1	0.000822
KMT2D	H3-4	0.000825
KMT2D	H3C12	0.000827
KMT2D	H3C13	0.000827
KMT2D	CTNNB1	0.000936
KMT2D	WDR5	0.000999
GRIK5	GABRG2	0.000434
GRIK5	GABRA2	0.000435
GRIK5	GAD2	0.000438
GRIK5	CACNA1I	0.000441
GRIK5	SCN5A	0.000443
GRIK5	GABRA1	0.000478
GRIK5	GABRA3	0.000496
GRIK5	NRXN1	0.000502
GRIK5	GRIA1	0.000533
GRIK5	CAMK2A	0.000585
GRIK5	GAD1	0.000611
GRIK5	GABRB3	0.000639
GRIK5	GRIN2A	0.00067
GRIK5	NETO1	0.000673
GRIK5	GRIN2B	0.000726
GRIK5	DLG4	0.000949
GRIK5	GRIK3	0.000986
GRIK5	GRIK1	0.000993
GRIK5	GRIK2	0.000999
CGB5	FSHB	0.000747
CGB5	GNB1	8e-04
CGB5	GNG2	8e-04
CGB5	TFAP2A	0.000826
BIRC5	BRCA2	0.000404
BIRC5	WDHD1	0.000412
BIRC5	ACTB	0.000444
BIRC5	GABARAPL1	0.000457
BIRC5	HASPIN	0.000475
BIRC5	DIAPH3	0.000505
BIRC5	KNL1	0.000514
BIRC5	CASP14	0.000517
BIRC5	ERCC6L	0.000519
BIRC5	BCL2L1	0.000537
BIRC5	GAPDH	0.000548
BIRC5	H3C14	0.000557
BIRC5	XRCC6	0.000567
BIRC5	FAM83D	0.00057
BIRC5	CKAP2L	0.000581
BIRC5	ORC1	0.000586
BIRC5	SOX2	0.000586
BIRC5	DTL	0.000588
BIRC5	SKA3	0.000594
BIRC5	PRKDC	0.000605
BIRC5	FOS	0.000607
BIRC5	BCL2	0.000614
BIRC5	BRCA1	0.000615
BIRC5	FEN1	0.000617
BIRC5	FANCI	0.000623
BIRC5	E2F1	0.000633
BIRC5	ESR1	0.000635
BIRC5	HSP90AA1	0.000642
BIRC5	CTNNB1	0.00065
BIRC5	RAD54L	0.000655
BIRC5	CDCA2	0.000658
BIRC5	PTTG2	0.000663
BIRC5	H2AX	0.00067
BIRC5	CDKN1A	0.000679
BIRC5	MCM10	0.000685
BIRC5	CENPK	0.000692
BIRC5	CENPI	0.000723
BIRC5	TACC3	0.000725
BIRC5	SMC4	0.000732
BIRC5	KIF14	0.000741
BIRC5	H3-4	0.000763
BIRC5	CENPW	0.000765
BIRC5	KIFC1	0.000779
BIRC5	H3C12	0.000784
BIRC5	CDC25C	0.000787
BIRC5	H3-2	0.000805
BIRC5	H3C13	0.000805
BIRC5	CHEK1	0.000815
BIRC5	CENPN	0.000818
BIRC5	KIF18B	0.00082
BIRC5	DEPDC1	0.000821
BIRC5	EXO1	0.000823
BIRC5	MYC	0.000825
BIRC5	KIF15	0.000835
BIRC5	GTSE1	0.000852
BIRC5	RAD51	0.000853
BIRC5	SHCBP1	0.000853
BIRC5	TYMS	0.000862
BIRC5	CDC45	0.000873
BIRC5	ASPM	0.000879
BIRC5	HMMR	0.000882
BIRC5	RRM2	0.000895
BIRC5	HJURP	0.000912
BIRC5	CEP55	0.000913
BIRC5	CASP3	0.000916
BIRC5	SPAG5	0.000917
BIRC5	ZWINT	0.000917
BIRC5	KIF4A	0.000925
BIRC5	PTTG1	0.000926
BIRC5	TTK	0.000936
BIRC5	MKI67	0.000939
BIRC5	NEK2	0.00094
BIRC5	NUSAP1	0.000953
BIRC5	CENPA	0.000955
BIRC5	CCNA2	0.000956
BIRC5	FOXM1	0.000958
BIRC5	CENPF	0.00096
BIRC5	CDCA3	0.00096
BIRC5	KIF2C	0.000972
BIRC5	KIF20A	0.000973
BIRC5	TOP2A	0.000976
BIRC5	PBK	0.000978
BIRC5	BUB1	0.000979
BIRC5	UBE2C	0.000992
BIRC5	CDC20	0.000995
BIRC5	CDK1	0.000997
BIRC5	AURKB	0.000999
BIRC5	CDCA8	0.000999
KRT27	KRTAP4-8	0.000468
KRT27	KRTAP4-12	0.000489
KRT27	KRTAP4-4	0.000512
KRT27	KRTAP4-7	0.000521
KRT27	KRTAP1-5	0.000526
KRT27	KRTAP4-5	0.000532
KRT27	KRTAP7-1	0.000554
KRT27	KRTAP19-1	0.000563
KRT27	KRTAP4-1	0.00057
KRT27	KRTAP4-2	6e-04
KRT27	KRTAP11-1	0.00062
KRT27	KRTAP4-3	0.000721
KRT27	KRTAP3-1	0.000752
KRT27	KRTAP9-3	0.000788
KRT27	KRTAP17-1	0.000809
KRT27	KRTAP3-2	0.000823
KRT27	KRTAP9-4	0.000838
KRT27	KRT35	0.000855
PNOC	GPSM2	4e-04
PNOC	GPSM1	4e-04
PNOC	NPSR1	0.000406
PNOC	PCP2	0.000413
PNOC	GNB2	0.000415
PNOC	CRHR2	0.000418
PNOC	FOS	0.000419
PNOC	GHRL	0.000422
PNOC	QRFP	0.000424
PNOC	GPSM3	0.000426
PNOC	TRPV1	0.000431
PNOC	PTGDR	0.000436
PNOC	SAG	0.000438
PNOC	ARRB1	0.000452
PNOC	KISS1	0.000455
PNOC	TAC3	0.00046
PNOC	RLN3	0.000481
PNOC	CCK	0.000496
PNOC	CACNA1B	0.000519
PNOC	SRC	0.000543
PNOC	NPS	0.000544
PNOC	CRHR1-2	0.000545
PNOC	NPW	0.000547
PNOC	GPR37L1	0.000549
PNOC	CRHR1	0.00055
PNOC	NMUR1	0.000552
PNOC	AGTR2	0.000557
PNOC	APLN	0.000559
PNOC	GPR37	0.00056
PNOC	AGTR1	0.000573
PNOC	BDKRB2	0.000577
PNOC	AGT	0.000582
PNOC	PYY	0.000588
PNOC	NPB	0.000591
PNOC	GPER1	0.000594
PNOC	NPBWR2	0.000606
PNOC	NMS	0.000606
PNOC	SSTR3	0.000607
PNOC	BDNF	0.000612
PNOC	GALR2	0.000617
PNOC	APLNR	0.000623
PNOC	SSTR2	0.000632
PNOC	NPBWR1	0.00064
PNOC	NPY5R	0.000648
PNOC	NPY2R	0.000649
PNOC	NPY1R	0.000651
PNOC	KNG1	0.000654
PNOC	CORT	0.000681
PNOC	PENK	0.000702
PNOC	TAC1	0.000754
PNOC	CHRNA2	0.000758
PNOC	PMCH	0.000811
PNOC	NPY	0.00087
PNOC	POMC	0.000909
PNOC	OPRM1	0.000915
PNOC	GNB1	0.000941
PNOC	GNAI1	0.00095
PNOC	PDYN	0.000986
MGMT	SHOX2	4e-04
MGMT	TYMS	0.000412
MGMT	NRAS	0.000412
MGMT	H3-2	0.000416
MGMT	H3C13	0.000417
MGMT	SOX2	0.000431
MGMT	CHEK2	0.000437
MGMT	CDK1	0.000444
MGMT	CASP3	0.000446
MGMT	NEUROG1	0.000446
MGMT	H3C12	0.000448
MGMT	RTEL1	0.000451
MGMT	CTNNB1	0.00048
MGMT	OLIG2	0.000484
MGMT	NES	0.000486
MGMT	HSP90AA1	0.000486
MGMT	BCL2	0.000492
MGMT	CHEK1	0.000498
MGMT	GAPDH	0.000498
MGMT	FEN1	0.000499
MGMT	LIG4	0.000506
MGMT	RAD51	0.000523
MGMT	PIK3R1	0.000523
MGMT	PRKDC	0.000535
MGMT	XRCC6	0.000547
MGMT	PRKCA	0.000559
MGMT	H3-4	0.000569
MGMT	H3-3A	0.000574
MGMT	ACTB	0.000587
MGMT	PARP1	0.000598
MGMT	BRCA2	0.000611
MGMT	BRCA1	0.000625
MGMT	ESR1	0.000625
MGMT	MYC	0.00063
MGMT	RARB	0.000705
MGMT	EXO1	0.000709
MGMT	TERT	0.000714
MGMT	CDKN1A	0.000719
MGMT	RASSF1	0.000868
PRL	PTGDR	0.000403
PRL	TAC3	0.00041
PRL	CRHR1	0.000413
PRL	PDYN	0.000418
PRL	SRC	0.000432
PRL	GAPDH	0.000433
PRL	CYSLTR1	0.000437
PRL	PRKACA	0.000446
PRL	PRKACG	0.000446
PRL	PRKACB	0.000447
PRL	AGT	0.000448
PRL	LEFTY2	0.000451
PRL	ADORA2B	0.000459
PRL	ACTB	0.000463
PRL	DRD1	0.000483
PRL	SSTR2	0.000494
PRL	PITX2	0.000514
PRL	FOS	0.000532
PRL	GNAS	0.000545
PRL	NPY	0.00055
PRL	TH	0.000552
PRL	VIPR1	0.000575
PRL	BDNF	0.000589
PRL	SAA1	0.00059
PRL	KISS1	0.000591
PRL	AVP	0.000598
PRL	VIP	0.000612
PRL	GHRL	0.000615
PRL	HTR1A	0.000645
PRL	PTH	0.000673
PRL	TRHR	0.000681
PRL	TAC1	0.00072
PRL	GCG	0.000726
PRL	FSHB	0.000756
PRL	ESR1	0.000828
PRL	GHRHR	0.000851
PRL	GHRH	0.000887
PRL	TRH	0.000951
PRL	JAK2	0.000951
PRL	POMC	0.000971
PRL	LEP	0.000985
GBX2	SOX10	0.000413
GBX2	NES	0.000429
GBX2	TFAP2A	0.000449
GBX2	SIX1	0.000455
GBX2	TBR1	0.000456
GBX2	LHX1	0.000458
GBX2	FOXA2	0.000459
GBX2	OLIG2	0.000475
GBX2	FOXD3	0.000481
GBX2	FGF17	0.000505
GBX2	LHX2	0.000517
GBX2	SOX1	0.000522
GBX2	NEUROG2	0.000526
GBX2	SOX2	0.000557
GBX2	IRX3	0.000595
GBX2	FOXG1	0.000619
GBX2	NEUROG1	0.000633
GBX2	OTX2	0.000725
GBX2	PAX2	0.000826
GBX2	FGF8	0.000857
BUB1	ATR	0.000416
BUB1	CENPB	0.000443
BUB1	CENPP	0.000451
BUB1	PIF1	0.000463
BUB1	H2BC21	0.000467
BUB1	H2AX	0.000476
BUB1	CCNL2	0.000479
BUB1	BLM	0.00048
BUB1	CENPL	0.000499
BUB1	H2BC17	0.000529
BUB1	CENPQ	0.00053
BUB1	E2F1	0.00055
BUB1	DIAPH3	0.00056
BUB1	MTFR2	0.000567
BUB1	BORA	0.000573
BUB1	CHEK2	0.000581
BUB1	FEN1	0.000606
BUB1	MYC	0.000608
BUB1	CENPW	0.000617
BUB1	CENPT	0.000632
BUB1	MIS18BP1	0.00064
BUB1	GTSE1	0.00067
BUB1	BRCA2	0.000671
BUB1	FAM83D	0.000681
BUB1	CENPK	0.000683
BUB1	FANCI	0.000684
BUB1	ORC1	0.000694
BUB1	MCM10	0.000696
BUB1	WDHD1	0.000702
BUB1	H3C13	0.000708
BUB1	H3-2	0.000708
BUB1	ERCC6L	0.000712
BUB1	H3C12	0.000717
BUB1	RAD54L	0.000728
BUB1	BRCA1	0.000733
BUB1	H3-4	0.000735
BUB1	SHCBP1	0.000737
BUB1	CENPN	0.00076
BUB1	H2AC20	0.00078
BUB1	H2AC18	0.000781
BUB1	SMC4	0.000788
BUB1	KIF18B	0.000791
BUB1	DTL	0.000811
BUB1	TACC3	0.000811
BUB1	KIF14	0.000817
BUB1	FOXM1	0.000825
BUB1	RRM2	0.000825
BUB1	PTTG2	0.000827
BUB1	DEPDC1	0.000831
BUB1	RAD51	0.000832
BUB1	SKA3	0.000839
BUB1	TYMS	0.000846
BUB1	CENPI	0.000854
BUB1	CKAP2L	0.000867
BUB1	CDCA3	0.00087
BUB1	CDCA2	0.00089
BUB1	SGO2	0.000902
BUB1	HMMR	0.000909
BUB1	KIFC1	0.000916
BUB1	CDC25C	0.000921
BUB1	KIF15	0.000923
BUB1	CEP55	0.000928
BUB1	HJURP	0.000928
BUB1	EXO1	0.000929
BUB1	CDC45	0.00093
BUB1	NEK2	0.000932
BUB1	SPAG5	0.000934
BUB1	PBK	0.000935
BUB1	NUSAP1	0.000937
BUB1	HASPIN	0.000938
BUB1	CHEK1	0.000946
BUB1	KIF4A	0.000952
BUB1	UBE2C	0.000954
BUB1	PTTG1	0.000955
BUB1	KIF20A	0.000959
BUB1	MKI67	0.000963
BUB1	CENPA	0.000969
BUB1	CDCA8	0.000971
BUB1	ASPM	0.000976
BUB1	CCNA2	0.000981
BUB1	TOP2A	0.000982
BUB1	CENPF	0.000987
BUB1	ZWINT	0.000991
BUB1	KIF2C	0.000994
BUB1	AURKB	0.000997
BUB1	CDK1	0.000998
BUB1	TTK	0.000999
BUB1	CDC20	0.000999
BUB1	KNL1	0.000999
ONECUT1	GCG	4e-04
ONECUT1	SOX2	0.000406
ONECUT1	OTX2	0.000423
ONECUT1	LHX1	0.00045
ONECUT1	ATOH7	0.000458
ONECUT1	OTP	0.000527
ONECUT1	PAX6	0.000556
ONECUT1	GATA4	0.000558
ONECUT1	CTCF	0.000587
ONECUT1	NKX2-2	0.000609
ONECUT1	NR5A2	0.000677
ONECUT1	PTF1A	0.000711
ONECUT1	FOXM1	0.000717
ONECUT1	ONECUT3	0.00077
ONECUT1	HNF4A	0.000867
ONECUT1	HNF1A	0.000916
ONECUT1	FOXA2	0.000963
OTP	TRHR	0.000418
OTP	TH	0.00042
OTP	FOXJ1	0.000441
OTP	TBR1	0.000455
OTP	FOXG1	0.000457
OTP	TRH	0.000562
OTP	PAX2	0.000588
OTP	ARNT2	0.000619
OTP	POU3F2	0.000789
OR7G3	ZNF80	0.00056
OR7G3	CBY2	0.000601
OR7G3	PRKACG	0.00065
OR7G3	PRKACB	0.00065
OR7G3	PRKACA	0.00065
OR7G3	GRK2	0.00067
OR7G3	GNG7	0.000678
OR7G3	ARRB1	0.000679
OR7G3	GNB1	0.000682
OR7G3	FAM187B	0.000751
IL17D	JAK2	0.000913
H2AC8	TOP2A	0.00043
H2AC8	XRCC5	0.000436
H2AC8	PARP1	0.000447
H2AC8	H3-2	0.000462
H2AC8	MYC	0.00047
H2AC8	ACTB	0.000493
H2AC8	H2AB1	0.000497
H2AC8	RARB	0.000499
H2AC8	POT1	0.000499
H2AC8	ACD	0.000499
H2AC8	MAFB	0.000499
H2AC8	CTNNB1	0.000499
H2AC8	MAPK11	0.000499
H2AC8	RARG	0.000499
H2AC8	ESR1	0.000499
H2AC8	NR5A2	0.000499
H2AC8	HOXC4	0.000499
H2AC8	TCF7L2	0.000499
H2AC8	PKN1	0.000505
H2AC8	KIF20A	0.000514
H2AC8	H2AJ	0.000515
H2AC8	FOS	0.000519
H2AC8	BAZ2A	0.000533
H2AC8	SMC4	0.000542
H2AC8	DEK	0.000547
H2AC8	XRCC6	0.000547
H2AC8	H4C7	0.000565
H2AC8	H2AC20	0.000594
H2AC8	CDK1	0.000599
H2AC8	H2AX	0.000603
H2AC8	ORC1	0.000604
H2AC8	H2AZ2	0.000616
H2AC8	CTCF	0.000686
H2AC8	HDAC9	0.000689
H2AC8	H2BS1	0.00074
H2AC8	H2BC6	0.000747
H2AC8	H2BC13	0.000767
H2AC8	H2AC18	0.000775
H2AC8	H2AC7	0.000778
H2AC8	H2BC18	0.000781
H2AC8	TERT	0.000805
H2AC8	SOX2	0.000811
H2AC8	H1-2	0.000828
H2AC8	H2BC15	0.000841
H2AC8	H2BC8	0.000878
H2AC8	H2BC10	0.000885
H2AC8	H2BC14	0.000903
H2AC8	H1-0	0.000907
H2AC8	WDR5	0.000913
H2AC8	RUVBL2	0.000914
H2AC8	H2AC16	0.000923
H2AC8	BRCA1	0.000925
H2AC8	RUVBL1	0.000931
H2AC8	H2AC15	0.000931
H2AC8	H2BC4	0.000934
H2AC8	H2BC7	0.000939
H2AC8	KMT5A	0.000944
H2AC8	H2BC9	0.000949
H2AC8	MACROH2A1	0.000953
H2AC8	H2AC11	0.000954
H2AC8	H3-3A	0.00096
H2AC8	H2AC14	0.000966
H2AC8	H2AC4	0.000967
H2AC8	H2AC6	0.000967
H2AC8	H2AC13	0.000969
H2AC8	H2BU1	0.000971
H2AC8	H2AC17	0.000978
H2AC8	H3C8	0.00098
H2AC8	H3C2	0.00098
H2AC8	H3C14	0.000981
H2AC8	H2BC17	0.000985
H2AC8	H3C7	0.000988
H2AC8	H3-4	0.000988
H2AC8	H4C12	0.00099
H2AC8	H4C3	0.00099
H2AC8	H4C15	0.00099
H2AC8	H4-16	0.00099
H2AC8	H4C1	0.000991
H2AC8	H3C3	0.000991
H2AC8	H4C9	0.000991
H2AC8	H3C13	0.000991
H2AC8	H4C13	0.000992
H2AC8	H4C2	0.000992
H2AC8	H4C11	0.000992
H2AC8	H2BC12	0.000992
H2AC8	CENPA	0.000993
H2AC8	H4C4	0.000993
H2AC8	H3C10	0.000993
H2AC8	H2BC3	0.000994
H2AC8	H4C14	0.000994
H2AC8	H3C4	0.000995
H2AC8	H4C8	0.000996
H2AC8	H4C5	0.000996
H2AC8	H2BC11	0.000997
H2AC8	H2BC21	0.000998
H2AC8	H3C12	0.000998
PTGDR	CTNNB1	4e-04
PTGDR	GNAI1	0.000402
PTGDR	ADORA2B	0.000406
PTGDR	EBF1	0.000414
PTGDR	CYSLTR1	0.000415
PTGDR	IGFL2	0.000479
PTGDR	GAPDH	0.000479
PTGDR	MUC5B	0.000493
PTGDR	FGFR3	0.000502
PTGDR	RUNX2	0.000541
PTGDR	CCK	0.000543
PTGDR	NPSR1	0.000556
PTGDR	SRC	0.00058
PTGDR	GNAS	0.000587
PTGDR	WDR5	0.000708
TRH	CRHR1-2	0.000404
TRH	CRHR2	0.000419
TRH	EDN2	0.000425
TRH	UTS2B	0.00043
TRH	CRHR1	0.00043
TRH	EDN3	0.000431
TRH	PENK	0.000455
TRH	GNAS	0.000459
TRH	EDN1	0.000473
TRH	GPR139	0.000479
TRH	FOXE1	0.000483
TRH	FOS	0.000491
TRH	ARHGEF25	0.000499
TRH	TRIO	0.000499
TRH	GRK5	0.000499
TRH	BTK	0.000499
TRH	NTSR2	0.000503
TRH	AGTR2	0.000503
TRH	CYSLTR1	0.000503
TRH	UTS2R	0.000503
TRH	NMUR1	0.000519
TRH	PROKR1	0.000524
TRH	PLCB3	0.000527
TRH	NTSR1	0.00053
TRH	PYY	0.000533
TRH	BDKRB2	0.000534
TRH	EDNRA	0.000537
TRH	GCG	0.000542
TRH	NMS	0.000543
TRH	TH	0.000543
TRH	GRK2	0.000548
TRH	PLCB1	0.000548
TRH	TAC3	0.000553
TRH	AVP	0.000562
TRH	MLN	0.000563
TRH	GRPR	0.000565
TRH	CCKBR	0.000576
TRH	BRS3	0.000576
TRH	NPSR1	0.000578
TRH	PDYN	0.000582
TRH	AGTR1	0.000589
TRH	NPS	0.000596
TRH	KNG1	0.000598
TRH	VIP	0.00063
TRH	NMB	0.000634
TRH	KISS1	0.000635
TRH	AGT	0.000655
TRH	TAC1	0.000718
TRH	LEP	0.000745
TRH	CCK	0.000751
TRH	NPY	0.000766
TRH	PMCH	0.000773
TRH	GHRL	0.00084
TRH	GHRH	0.000876
TRH	POMC	0.000914
TRH	TRHR	0.000999
NTSR2	UTS2R	4e-04
NTSR2	TRHR	0.000401
NTSR2	CYSLTR1	0.000403
NTSR2	AGTR1	0.000416
NTSR2	BDKRB2	0.000417
NTSR2	PROKR1	0.000433
NTSR2	CCK	0.000446
NTSR2	NMUR1	0.000447
NTSR2	BRS3	0.000449
NTSR2	GRPR	0.00045
NTSR2	NPSR1	0.000456
NTSR2	TRIO	0.000499
NTSR2	BTK	0.000499
NTSR2	UTS2B	0.000501
NTSR2	AGTR2	0.000504
NTSR2	KNG1	0.000505
NTSR2	NMB	0.000521
NTSR2	TAC1	0.000521
NTSR2	GABRD	0.000522
NTSR2	PLCB3	0.000525
NTSR2	GRK5	0.00053
NTSR2	NMS	0.000532
NTSR2	ARHGEF25	0.000535
NTSR2	PLCB1	0.000538
NTSR2	GRK2	0.00054
NTSR2	NPS	0.000552
NTSR2	AGT	0.000583
NTSR2	GHRL	0.000598
NTSR2	MLN	0.00061
NTSR2	NTSR1	0.000949
PROKR1	EDNRA	4e-04
PROKR1	CYSLTR1	4e-04
PROKR1	BDKRB2	4e-04
PROKR1	NTSR1	0.000405
PROKR1	AGTR1	0.000407
PROKR1	NPSR1	0.000415
PROKR1	TRHR	0.000416
PROKR1	GRPR	0.000427
PROKR1	UTS2R	0.000428
PROKR1	BRS3	0.000442
PROKR1	CCKBR	0.000443
PROKR1	NMUR1	0.000445
PROKR1	NPY	0.00045
PROKR1	TRPV1	0.000489
PROKR1	TRIO	0.000499
PROKR1	ARHGEF25	0.000499
PROKR1	EDN2	0.000499
PROKR1	BTK	0.000499
PROKR1	AGT	0.000499
PROKR1	PLCB3	0.000502
PROKR1	PLCB1	0.000502
PROKR1	CASR	0.000506
PROKR1	UTS2B	0.000507
PROKR1	NMB	0.000511
PROKR1	GRK2	0.000529
PROKR1	KNG1	0.000529
PROKR1	GRK5	0.000529
PROKR1	NPS	0.000533
PROKR1	AGTR2	0.000533
PROKR1	MLN	0.000534
PROKR1	CCK	0.00054
PROKR1	PMCH	0.000543
PROKR1	EDN1	0.000545
PROKR1	KISS1	0.000556
PROKR1	GHRL	0.00059
PROKR1	NMS	0.000598
PROKR1	EDN3	0.000696
PROKR1	ADCY3	0.000766
SCG2	POMC	0.000412
SCG2	NMB	0.000433
SCG2	MLN	0.000446
SCG2	QRFP	0.000458
SCG2	PYY	0.000465
SCG2	AVP	0.000486
SCG2	VIP	5e-04
SCG2	PDYN	0.000526
SCG2	RLN3	0.000528
SCG2	TAC3	0.000543
SCG2	NPY	0.000583
SCG2	PENK	0.000587
SCG2	TAC1	0.000681
CHRNB1	SLURP2	0.000655
CHRNB1	CHRNA3	0.000749
CHRNB1	CHRNA7	0.000775
CHRNB1	CHRNA2	0.000788
CHRNB1	CHRNA9	0.000828
GSX1	NEUROG1	0.000407
GSX1	CUX1	0.000425
GSX1	PBX2	0.000436
GSX1	NEUROG2	0.000467
GSX1	PTF1A	0.000472
GSX1	OLIG2	0.000484
GSX1	SP8	0.000496
GSX1	TBR1	0.000557
ADORA2B	ADM2	4e-04
ADORA2B	GCGR	0.000403
ADORA2B	PTH	0.000418
ADORA2B	NPS	0.000418
ADORA2B	GHRHR	0.000419
ADORA2B	GCG	0.000422
ADORA2B	VIPR1	0.000425
ADORA2B	GPR39	0.000425
ADORA2B	RLN3	0.000427
ADORA2B	HTR7	0.000429
ADORA2B	VIP	0.000433
ADORA2B	FSHB	0.000434
ADORA2B	CRHR2	0.000436
ADORA2B	GHRH	0.000439
ADORA2B	CRHR1	0.000442
ADORA2B	NPSR1	0.000446
ADORA2B	POMC	0.000447
ADORA2B	DRD1	0.000448
ADORA2B	AVP	0.000453
ADORA2B	SRC	0.000539
ADORA2B	GNG5	0.000541
ADORA2B	GNG10	0.000541
ADORA2B	ADCY3	0.000547
ADORA2B	GNGT2	0.000553
ADORA2B	GNG7	0.000564
ADORA2B	GNG12	0.000565
ADORA2B	ADCY6	0.000569
ADORA2B	ADCY7	0.000572
ADORA2B	ADCY4	0.000587
ADORA2B	ADCY2	0.000591
ADORA2B	GNG2	0.000604
ADORA2B	GNG4	0.000608
ADORA2B	GNB1	0.00063
ADORA2B	GNB2	0.00063
ADORA2B	ADCY5	0.000714
ADORA2B	GNAS	0.000954
SIX2	TBX18	0.000404
SIX2	MAFB	0.000409
SIX2	OSR2	0.000415
SIX2	CTNNB1	0.000418
SIX2	FGF8	0.00042
SIX2	HOXC11	0.000423
SIX2	IRX3	0.000448
SIX2	EMX2	0.000449
SIX2	OTX2	0.00045
SIX2	PAX6	0.000463
SIX2	HOXD13	0.000497
SIX2	BMP7	0.000528
SIX2	MYC	0.000545
SIX2	PITX2	0.000552
SIX2	PAX3	0.000645
SIX2	LHX1	0.000687
SIX2	PAX2	0.000784
SIX2	EYA2	0.00094
SIX2	EYA1	0.000972
CKAP2L	BRCA1	0.000408
CKAP2L	ZWINT	0.000415
CKAP2L	CHEK1	0.000435
CKAP2L	FANCI	0.000451
CKAP2L	WDHD1	0.000455
CKAP2L	DIAPH3	0.000456
CKAP2L	CENPN	0.000463
CKAP2L	RAD54L	0.000467
CKAP2L	HASPIN	0.000469
CKAP2L	KNL1	0.000474
CKAP2L	CENPW	0.000476
CKAP2L	RRM2	0.000493
CKAP2L	SGO2	0.000497
CKAP2L	FOXM1	0.000498
CKAP2L	PTTG1	0.000513
CKAP2L	SPAG5	0.000514
CKAP2L	FAM83D	0.000544
CKAP2L	EXO1	0.000545
CKAP2L	CENPI	0.000549
CKAP2L	UBE2C	0.000575
CKAP2L	MCM10	0.000581
CKAP2L	ERCC6L	0.000586
CKAP2L	MKI67	0.000594
